year,mo,dy,flow_cfs
1951,1,27,678.01
1951,1,28,788.01
1951,1,29,550.01
1951,1,30,400.01
1951,1,31,500.01
1951,2,1,599.08
1951,2,2,599.08
1951,2,3,499.08
1951,2,4,515.08
1951,2,5,587.08
1951,2,6,745.08
1951,2,7,995.08
1951,2,8,1139.08
1951,2,9,1279.08
1951,2,10,1469.08
1951,2,11,1749.08
1951,2,12,1949.08
1951,2,13,2039.08
1951,2,14,2129.08
1951,2,15,2159.08
1951,2,16,2049.08
1951,2,17,1869.08
1951,2,18,1669.08
1951,2,19,1439.08
1951,2,20,1279.08
1951,2,21,1119.08
1951,2,22,979.08
1951,2,23,899.08
1951,2,24,836.08
1951,2,25,787.08
1951,2,26,738.08
1951,2,27,710.08
1951,2,28,689.08
1951,3,1,648.05
1951,3,2,636.05
1951,3,3,606.05
1951,3,4,588.05
1951,3,5,540.05
1951,3,6,474.05
1951,3,7,516.05
1951,3,8,588.05
1951,3,9,576.05
1951,3,10,552.05
1951,3,11,546.05
1951,3,12,522.05
1951,3,13,522.05
1951,3,14,594.05
1951,3,15,690.05
1951,3,16,816.05
1951,3,17,916.05
1951,3,18,1030.05
1951,3,19,1080.05
1951,3,20,1080.05
1951,3,21,1110.05
1951,3,22,1180.05
1951,3,23,1290.05
1951,3,24,1500.05
1951,3,25,1730.05
1951,3,26,1880.05
1951,3,27,1890.05
1951,3,28,1880.05
1951,3,29,1860.05
1951,3,30,1810.05
1951,3,31,1740.05
1951,4,1,1728.62
1951,4,2,1698.62
1951,4,3,1628.62
1951,4,4,1558.62
1951,4,5,1568.62
1951,4,6,1638.62
1951,4,7,1718.62
1951,4,8,1858.62
1951,4,9,1978.62
1951,4,10,2048.62
1951,4,11,2078.62
1951,4,12,2108.62
1951,4,13,2148.62
1951,4,14,2208.62
1951,4,15,2258.62
1951,4,16,2298.62
1951,4,17,2318.62
1951,4,18,2358.62
1951,4,19,2388.62
1951,4,20,2438.62
1951,4,21,2448.62
1951,4,22,2438.62
1951,4,23,2398.62
1951,4,24,2318.62
1951,4,25,2228.62
1951,4,26,2118.62
1951,4,27,2008.62
1951,4,28,1988.62
1951,4,29,1928.62
1951,4,30,1868.62
1951,5,1,1921.29
1951,5,2,2031.29
1951,5,3,2081.29
1951,5,4,1981.29
1951,5,5,1821.29
1951,5,6,1711.29
1951,5,7,1671.29
1951,5,8,1651.29
1951,5,9,1661.29
1951,5,10,1751.29
1951,5,11,1891.29
1951,5,12,1891.29
1951,5,13,1781.29
1951,5,14,1681.29
1951,5,15,1651.29
1951,5,16,1681.29
1951,5,17,1701.29
1951,5,18,1701.29
1951,5,19,1621.29
1951,5,20,1531.29
1951,5,21,1441.29
1951,5,22,1371.29
1951,5,23,1321.29
1951,5,24,1281.29
1951,5,25,1241.29
1951,5,26,1221.29
1951,5,27,1191.29
1951,5,28,1161.29
1951,5,29,1141.29
1951,5,30,1101.29
1951,5,31,1065.29
1951,6,1,1081.03
1951,6,2,1042.03
1951,6,3,1000.03
1951,6,4,951.03
1951,6,5,853.03
1951,6,6,815.03
1951,6,7,809.03
1951,6,8,785.03
1951,6,9,731.03
1951,6,10,677.03
1951,6,11,671.03
1951,6,12,659.03
1951,6,13,623.03
1951,6,14,605.03
