year,mo,dy,flow_cfs
1970,12,31,913.7
1971,1,1,905.59
1971,1,2,898.76
1971,1,3,891.27
1971,1,4,884.11
1971,1,5,875.95
1971,1,6,868.74
1971,1,7,859.96
1971,1,8,851.63
1971,1,9,852.7
1971,1,10,894.39
1971,1,11,938.29
1971,1,12,969.42
1971,1,13,983.35
1971,1,14,982.21
1971,1,15,972.78
1971,1,16,957.45
1971,1,17,1023.25
1971,1,18,1394.2
1971,1,19,1974.96
1971,1,20,2522.17
1971,1,21,2856.71
1971,1,22,3015.14
1971,1,23,3033.08
1971,1,24,2960.1
1971,1,25,2835.05
1971,1,26,2684.01
1971,1,27,2524.99
1971,1,28,2377.81
1971,1,29,2260.03
1971,1,30,2188.56
1971,1,31,2163.08
1971,2,1,2175.05
1971,2,2,2200.06
1971,2,3,2208.24
1971,2,4,2192.33
1971,2,5,2145.6
1971,2,6,2080.45
1971,2,7,2004.75
1971,2,8,1925.96
1971,2,9,1849.54
1971,2,10,1941.27
1971,2,11,2096.9
1971,2,12,2193.28
1971,2,13,2259.57
1971,2,14,2299.04
1971,2,15,2352.23
1971,2,16,2438.18
1971,2,17,2482.77
1971,2,18,2474.14
1971,2,19,2421.13
1971,2,20,2340.48
1971,2,21,2244.8
1971,2,22,2149.65
1971,2,23,2055.81
1971,2,24,1967.93
1971,2,25,1886.9
1971,2,26,1812.57
1971,2,27,1748.37
1971,2,28,1695.85
1971,3,1,1644.74
1971,3,2,1598.61
1971,3,3,1561.76
1971,3,4,1531.25
1971,3,5,1504.67
1971,3,6,1475.23
1971,3,7,1452.37
1971,3,8,1429.27
1971,3,9,1409.39
1971,3,10,1397.83
1971,3,11,1383.74
1971,3,12,1374.24
1971,3,13,1366.48
1971,3,14,1358.4
1971,3,15,1347.65
1971,3,16,1335.12
1971,3,17,1321.83
1971,3,18,1308.89
1971,3,19,1294.42
1971,3,20,1279.17
1971,3,21,1263.56
1971,3,22,1288.43
1971,3,23,1483.56
1971,3,24,1745.57
1971,3,25,1979.05
1971,3,26,2152.88
1971,3,27,2259.64
1971,3,28,2299.73
1971,3,29,2272.51
1971,3,30,2225.98
1971,3,31,2208.83
1971,4,1,2179.85
1971,4,2,2135.02
1971,4,3,2122.84
1971,4,4,2108.16
1971,4,5,2100.51
1971,4,6,2149.94
1971,4,7,2224.2
1971,4,8,2263.85
1971,4,9,2260.7
1971,4,10,2240.62
1971,4,11,2223.13
1971,4,12,2173.33
1971,4,13,2106.92
1971,4,14,2094.64
1971,4,15,2172.56
1971,4,16,2277.91
1971,4,17,2348.09
1971,4,18,2370.64
1971,4,19,2345.36
1971,4,20,2272.66
1971,4,21,2191.59
1971,4,22,2125.6
1971,4,23,2052.67
1971,4,24,1979.01
1971,4,25,1904.04
1971,4,26,1814.25
1971,4,27,1764.35
1971,4,28,1837.89
1971,4,29,1946.98
1971,4,30,2076.23
1971,5,1,2245.39
1971,5,2,2443.59
1971,5,3,2693.74
1971,5,4,3001.88
1971,5,5,3267.2
1971,5,6,3389.12
1971,5,7,3392.38
1971,5,8,3316.64
1971,5,9,3198.1
1971,5,10,3077.37
1971,5,11,2947.37
1971,5,12,2816.35
1971,5,13,2718.61
1971,5,14,2649.83
1971,5,15,2588.36
1971,5,16,2516.15
1971,5,17,2469
1971,5,18,2410.03
1971,5,19,2364.69
1971,5,20,2333.49
1971,5,21,2290.34
1971,5,22,2255.02
