year,mo,dy,flow_cfs
1971,5,1,665.13
1971,5,2,648.96
1971,5,3,637.68
1971,5,4,629.69
1971,5,5,621.46
1971,5,6,613.87
1971,5,7,606.83
1971,5,8,600.75
1971,5,9,598.2
1971,5,10,592.7
1971,5,11,587.46
1971,5,12,582.73
1971,5,13,578.57
1971,5,14,578.56
1971,5,15,575.43
1971,5,16,572.89
1971,5,17,569.76
1971,5,18,566.53
1971,5,19,563.28
1971,5,20,560.38
1971,5,21,558.27
1971,5,22,555.5
1971,5,23,552.44
1971,5,24,547.7
1971,5,25,544.65
1971,5,26,545.79
1971,5,27,546.77
1971,5,28,548.96
1971,5,29,546.06
1971,5,30,544.8
1971,5,31,543.23
1971,6,1,542.68
1971,6,2,542
1971,6,3,538.86
1971,6,4,535.07
1971,6,5,530.91
1971,6,6,526.91
1971,6,7,523.27
1971,6,8,520.05
1971,6,9,516.98
1971,6,10,515.75
1971,6,11,516.16
1971,6,12,512.78
1971,6,13,509.68
1971,6,14,506.91
1971,6,15,503.7
1971,6,16,500.8
1971,6,17,498.34
1971,6,18,496.37
1971,6,19,497.87
1971,6,20,496.11
1971,6,21,492.53
1971,6,22,489.89
1971,6,23,485.49
1971,6,24,481.85
1971,6,25,479.94
1971,6,26,478.76
1971,6,27,478.13
1971,6,28,475.26
1971,6,29,471.44
1971,6,30,468.58
1971,7,1,466.25
1971,7,2,464.11
1971,7,3,460.83
1971,7,4,458.84
1971,7,5,456.4
1971,7,6,455.03
1971,7,7,453.48
1971,7,8,451.58
1971,7,9,450.19
1971,7,10,449.48
1971,7,11,448.2
1971,7,12,445.32
1971,7,13,441.73
1971,7,14,438.01
1971,7,15,434.64
1971,7,16,431.3
1971,7,17,429.43
1971,7,18,428.23
1971,7,19,427.35
1971,7,20,425.96
1971,7,21,424.51
1971,7,22,424.15
1971,7,23,422.4
1971,7,24,419.62
1971,7,25,416.73
1971,7,26,413.72
1971,7,27,411.06
1971,7,28,409.5
1971,7,29,408.32
1971,7,30,407.4
1971,7,31,406.55
1971,8,1,405.84
1971,8,2,403.92
1971,8,3,402.29
1971,8,4,399.94
1971,8,5,398.49
1971,8,6,397.3
1971,8,7,396.16
1971,8,8,394.61
1971,8,9,392.02
1971,8,10,390.94
1971,8,11,389.72
1971,8,12,387.04
1971,8,13,385.67
1971,8,14,384.78
1971,8,15,383.01
1971,8,16,381.01
1971,8,17,380.3
1971,8,18,378.23
1971,8,19,376.29
1971,8,20,375.76
1971,8,21,376
1971,8,22,375.96
1971,8,23,376.44
1971,8,24,375.56
1971,8,25,372.64
1971,8,26,371.16
1971,8,27,370.68
1971,8,28,369.51
1971,8,29,367.26
1971,8,30,364.91
1971,8,31,364.7
1971,9,1,365.95
1971,9,2,366.81
1971,9,3,375.3
1971,9,4,396.54
1971,9,5,408.29
1971,9,6,413.48
1971,9,7,414.51
